portId,port,itemId,item,weight,buyPrice,buyQty,sellPrice,sellQty,isContractsExist,active114,nationName,taxRate,snapshotUTC
146,Basse-Terre,21,Rum,0.17,16,10,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,57,12pd Long Gun,2.82,204,1,51,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,2978,Gunpowder,0.01,8,22992,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,2975,Ball Ammo,0.02,14,3619,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,365,Medicine,0.05,75,1126,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,2976,Chain Ammo,0.08,57,999,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,30,Lignum Vitae Log,0.33,6,7,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,1124,Hull Repairs,0.2,270,75,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,2977,Grape Ammo,0.04,57,293,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
146,Basse-Terre,1122,Rig Repairs,0.2,270,71,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,1583,2pd Standard Gun,0.82,85,10020,21,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,72,6pd Medium Gun,1.63,121,10000,30,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,70,4pd Medium Gun,1.2,100,10000,25,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,50,12pd Carronade,1.05,125,10000,31,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,989,Doubloons,0.01,46,38225,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,65,12pd Medium Gun,2.26,163,18,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,73,9pd Medium Gun,1.95,142,27,35,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,68,32pd Medium Gun,3.85,225,202,56,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,69,42pd Medium Gun,4.55,267,30,66,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,851,Black Ironwood,116.67,1727,1539,863,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,620,Fish Meat,0.05,2,2400000,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,74,13 Inch Mortar,8.56,5332,1,1333,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,62,4pd Long Gun,1.5,129,3,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,52,24pd Carronade,1.9,160,2,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,621,Salt,0.23,4,61,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,3221,Fishing Hooks,0.23,4,58,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,3222,Fishing Nets,0.23,4,32,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,63,6pd Long Gun,2.01,150,1,37,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,58,18pd Long Gun,3.46,233,29,58,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,693,36pd Medium Gun,4.37,246,21,61,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,53,32pd Carronade,2.46,181,3,45,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,57,12pd Long Gun,2.82,204,3,51,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,360,Barrels,0.06,6,27,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,21,Rum,0.17,16,38,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,55,68pd Carronade,5.03,262,2,65,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,59,24pd Long Gun,4.13,254,28,63,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,64,9pd Long Gun,2.42,184,12,46,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,2978,Gunpowder,0.01,8,2719,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
149,Camp du Roy,2975,Ball Ammo,0.02,14,94,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1866,Grapefruit,1.17,16,54943,8,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1583,2pd Standard Gun,0.82,85,10028,21,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,72,6pd Medium Gun,1.63,121,12183,30,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,70,4pd Medium Gun,1.2,100,14482,25,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,50,12pd Carronade,1.05,124,6,31,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,65,12pd Medium Gun,2.26,163,1773,40,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,66,18pd Medium Gun,2.75,183,88,46,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,68,32pd Medium Gun,3.85,224,144,56,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,693,36pd Medium Gun,4.37,245,428,61,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,73,9pd Medium Gun,1.95,142,11380,35,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,69,42pd Medium Gun,4.55,267,3930,66,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,607,Tobacco,0.33,3,2400000,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,74,13 Inch Mortar,8.56,5332,19,1333,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2975,Ball Ammo,0.02,3,102,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,67,24pd Medium Gun,3.27,204,11922,51,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1122,Rig Repairs,0.2,266,1734,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2976,Chain Ammo,0.08,15,11444,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1124,Hull Repairs,0.2,199,280,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,365,Medicine,0.05,60,1946,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2977,Grape Ammo,0.04,57,20000,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2978,Gunpowder,0.01,3,39864,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,29,Iron Ore,0.33,5,3600000,1,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,3222,Fishing Nets,0.23,4,119,1,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,621,Salt,0.23,4,134,1,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,3221,Fishing Hooks,0.23,4,99,1,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,989,Doubloons,0.01,44,50000,32,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,39,Oak Log,0.33,3,4800021,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,30,Lignum Vitae Log,0.33,5,2400000,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1844,Medicinal bark,0.12,10,56,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,21,Rum,0.17,16,37,1,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,44,Teak Log,0.33,10,50,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,620,Fish Meat,0.05,4,161,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1890,Molasses,0.23,4,1,1,,FALSE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,57,12pd Long Gun,2.82,204,14,51,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,51,18pd Carronade,1.47,146,9,36,,FALSE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,52,24pd Carronade,1.9,1333,2,40,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,54,42pd Carronade,3.12,211,,201,56,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,58,18pd Long Gun,3.46,500,974,58,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,59,24pd Long Gun,4.13,600,1522,63,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,60,32pd Long Gun,4.87,700,732,72,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,61,42pd Long Gun,5.79,900,1570,84,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,62,4pd Long Gun,1.5,250,174,32,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,63,6pd Long Gun,2.01,1666,11,37,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,64,9pd Long Gun,2.42,300,1928,46,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,408,Tuna,0.5,1,,150,101,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,576,Bull Shark,0.5,1,,150,101,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,692,36pd Long Gun,5.55,799,150,77,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,807,Malabar Teak,0.33,1500,955,1,,TRUE,TRUE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,988,Combat Medal,0.01,1,,20,500,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,1582,36pd Blomefield,5,15000,14,77,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2041,12pd Blomefield,2.54,204,,6500,14,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2042,18pd Blomefield,3.11,15000,14,3031,8,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2043,24pd Blomefield,3.72,30000,14,25000,7,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2044,32pd Blomefield,4.38,15000,27,1111,50,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2045,9pd Blomefield,2.18,184,,2222,60,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2047,18pd Congreve,2.48,10000,28,46,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2051,12pd Navy Gun,2.82,204,,38500,14,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2052,18pd Navy Gun,3.46,30000,21,58,,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2053,24pd Navy Gun,4.13,25000,21,12222,18,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2054,32pd Navy Gun,4.87,288,,5500,14,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2059,9pd Navy Gun,2.42,184,,50000,50,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2062,24pd Obusier,1.9,160,,3031,13,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2063,32pd Obusier,2.46,10000,21,6000,30,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
150,Aves,2064,42pd Obusier,3.12,211,,1000,30,TRUE,FALSE,Verenigde Provinciën,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,72,6pd Medium Gun,1.63,121,16025,30,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,70,4pd Medium Gun,1.2,100,11706,25,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,50,12pd Carronade,1.05,125,10000,31,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,989,Doubloons,0.01,44,50000,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,65,12pd Medium Gun,2.26,163,25287,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,67,24pd Medium Gun,3.27,204,80385,51,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,66,18pd Medium Gun,2.75,184,42496,46,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,68,32pd Medium Gun,3.85,225,60859,56,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,69,42pd Medium Gun,4.55,267,20158,66,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,73,9pd Medium Gun,1.95,142,41425,35,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,693,36pd Medium Gun,4.37,246,381,61,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,74,13 Inch Mortar,8.56,5332,83,1333,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,3221,Fishing Hooks,0.23,4,192,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,3222,Fishing Nets,0.23,4,105,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,864,Saltpeter,0.33,4,1200000,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,62,4pd Long Gun,1.5,129,308,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,63,6pd Long Gun,2.01,150,2,37,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,621,Salt,0.23,4,10,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,2975,Ball Ammo,0.02,14,807,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,44,Teak Log,0.33,10,8,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,1844,Medicinal bark,0.12,10,32,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,1359,White Oak Log,0.33,10,446,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,620,Fish Meat,0.05,4,333,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,360,Barrels,0.06,6,9,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,21,Rum,0.17,16,5,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
152,Roseau,39,Oak Log,0.33,4,2,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,858,Fine Leather,35,518,4232,259,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,72,6pd Medium Gun,1.63,121,10054,30,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,70,4pd Medium Gun,1.2,100,10000,25,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,50,12pd Carronade,1.05,125,10000,31,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,989,Doubloons,0.01,44,50000,32,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,67,24pd Medium Gun,3.27,204,296,51,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,66,18pd Medium Gun,2.75,184,128,46,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,73,9pd Medium Gun,1.95,142,96,35,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,68,32pd Medium Gun,3.85,225,368,56,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,69,42pd Medium Gun,4.55,267,14,66,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,65,12pd Medium Gun,2.26,163,68,40,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,1844,Medicinal bark,0.12,7,1200000,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,3221,Fishing Hooks,0.23,4,24,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,3222,Fishing Nets,0.23,4,30,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,621,Salt,0.23,4,18,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,360,Barrels,0.06,6,15,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,21,Rum,0.17,16,4,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,44,Teak Log,0.33,10,10,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,28,Hemp,0.33,4,527,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,39,Oak Log,0.33,4,19,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,26,Fir Log,0.33,4,10,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,2978,Gunpowder,0.01,8,5000,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,30,Lignum Vitae Log,0.33,6,4,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
154,La Trinité,620,Fish Meat,0.05,4,270,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1884,Silk,35,518,4232,259,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,830,Sevres Stained Glass,35,518,4232,259,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,821,Burgundian Wine,17.5,249,12549,124,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,822,Cognac,17.5,249,12549,124,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1859,Liqueur,17.5,249,12549,124,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,827,Normandy Cider,8.75,119,10458,60,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,831,Versailles Terracotta,35,518,4232,259,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,72,6pd Medium Gun,1.63,121,14875,30,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,70,4pd Medium Gun,1.2,100,10915,25,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,50,12pd Carronade,1.05,125,11528,31,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,989,Doubloons,0.01,45,42842,32,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,66,18pd Medium Gun,2.75,184,15646,46,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,67,24pd Medium Gun,3.27,204,15345,51,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,65,12pd Medium Gun,2.26,163,6245,40,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,73,9pd Medium Gun,1.95,142,7818,35,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,68,32pd Medium Gun,3.85,225,9914,56,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,74,13 Inch Mortar,8.56,5332,10,1333,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,69,42pd Medium Gun,4.55,267,2593,66,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,62,4pd Long Gun,1.5,129,278,32,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,52,24pd Carronade,1.9,160,589,40,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,51,18pd Carronade,1.47,146,840,36,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,693,36pd Medium Gun,4.37,246,1452,61,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1359,White Oak Log,0.33,10,989177,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1866,Grapefruit,1.17,16,59443,8,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1871,Mangoes,1.17,16,54943,8,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,858,Fine Leather,35,518,4232,259,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,815,Salted pork,1.17,16,54943,8,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,851,Black Ironwood,116.67,1727,1530,863,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,844,French perfume,116.67,1727,1532,863,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,866,Sulphur,0.33,3,923979,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,3222,Fishing Nets,0.23,4,287,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,621,Salt,0.23,4,259,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,3221,Fishing Hooks,0.23,4,339,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,620,Fish Meat,0.05,4,455,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,2976,Chain Ammo,0.08,57,1299,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,1844,Medicinal bark,0.12,10,319,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,21,Rum,0.17,16,12,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,54,42pd Carronade,3.12,211,146,52,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,30,Lignum Vitae Log,0.33,6,174,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,44,Teak Log,0.33,10,20,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,360,Barrels,0.06,6,2,1,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,53,32pd Carronade,2.46,181,2,45,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,887,Provisions,1.02,65,226,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,43,Stone Block,0.33,3,232,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,26,Fir Log,0.33,4,540,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,864,Saltpeter,0.33,6,246,1,,FALSE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,2975,Ball Ammo,0.02,3,20000,1,,TRUE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
156,Fort-Royal,2978,Gunpowder,0.01,3,50000,1,,TRUE,TRUE,France,0.05,2026-08-14T20:06:11.965878Z
159,Vieux-Fort,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,France,0.05,2026-08-14T20:06:11.965878Z
